T,Buy date,Buy price,Sell date,Sell price,Profit Ratio
T1,03/13/2002,19.36580567320937,03/25/2002,18.476755142211914,-0.045908264597912724
T2,06/21/2002,16.658086401251946,07/03/2002,16.17144775390625,-0.02921335834283599
T3,03/31/2009,13.388820369633908,04/13/2009,14.710434913635254,0.0987103051288067
Sum,,,,,0.007862894062685996
